timestamp,canary_error_rate,stable_error_rate,canary_p95_latency,stable_p95_latency,traffic_weight_canary
2026-08-21 08:22:27,0.0,0.0,77.49999999999999,48.75,0.4666666666666667
2026-08-21 08:22:42,0.0,0.0,48.75,48.75,0.5294117647058824
2026-08-21 08:22:57,0.0,0.0,77.49999999999999,77.49999999999999,0.5294117647058824
2026-08-21 08:23:12,0.0,0.0,87.49999999999999,90.0,0.5555555555555556
2026-08-21 08:23:27,0.0,0.0,92.49999999999999,1975.0000000000005,0.3
2026-08-21 08:23:42,,0.0,,2200.0,0.0
2026-08-21 08:23:57,0.0,0.0,48.75,2124.9999999999995,0.17860091093158978
2026-08-21 08:24:12,0.0,0.0,48.75,48.75,0.5
2026-08-21 08:24:27,0.0,0.0,90.0,48.75,0.5714285714285715
2026-08-21 08:24:42,0.0,0.0,92.49999999999999,92.49999999999999,0.5
2026-08-21 08:24:57,0.0,0.0,92.49999999999999,92.49999999999999,0.5
2026-08-21 08:25:12,0.0,0.0,48.75,92.49999999999999,0.4
2026-08-21 08:25:27,0.0,0.0,48.75,48.75,0.5
2026-08-21 08:25:42,0.0,0.0,95.0,95.0,0.5
2026-08-21 08:25:57,0.0,0.0,97.5,97.5,0.5
2026-08-21 08:26:12,0.0,0.0,97.5,95.0,0.33333333333333337
2026-08-21 08:26:27,,0.0,,48.75,0.0
2026-08-21 08:26:42,,0.0,,48.75,0.0
2026-08-21 08:26:57,0.0,0.0,2258.87,2274.9999999999995,0.4456045682183579
2026-08-21 08:27:12,0.0,0.0,2108.8700000000003,2200.0,0.4230887109277816
2026-08-21 08:27:27,0.0,0.0,2163.8529917083724,2200.0,0.5
2026-08-21 08:27:42,0.0,0.0,88.79509972361242,48.75,0.5
2026-08-21 08:27:57,0.0,0.0,48.75,48.75,0.5
2026-08-21 08:28:12,0.0,0.0,48.75,90.0,0.42857142857142855
2026-08-21 08:28:27,0.0,0.0,48.75,2200.0,0.19999999999999998
2026-08-21 08:28:42,,0.0,,2124.9999999999995,0.0
2026-08-21 08:28:57,0.0,0.0,2012.5900000000001,2049.999999999998,0.28885096094013907
2026-08-21 08:29:12,0.0,0.0,1302.873104549074,91.25,0.46153846153846145
2026-08-21 08:29:27,0.0,0.0,1103.3519553072574,93.33333333333333,0.4666666666666667
2026-08-21 08:29:42,0.0,0.0,83.97175,88.75,0.4458793433054528
2026-08-21 08:29:57,0.0,0.0,89.99999999999997,93.33333333333333,0.32836885982218567
2026-08-21 08:30:12,0.0,0.0,82.58651020101686,82.50000000000001,0.43599784067744723
2026-08-21 08:30:27,0.0,0.0,87.49999999999999,87.49999999999999,0.4444444444444444
2026-08-21 08:30:42,0.0,0.0,48.75,48.75,0.5
2026-08-21 08:30:57,0.0,0.0,48.75,48.75,0.5
2026-08-21 08:31:12,0.0,0.0,95.0,95.0,0.6
2026-08-21 08:31:27,0.0,0.0,95.0,95.0,0.5
2026-08-21 08:31:42,0.0,0.0,90.0,90.0,0.5555555555555556
2026-08-21 08:31:57,0.0,0.0,92.49999999999999,92.49999999999999,0.5
2026-08-21 08:32:12,0.0,0.0,95.0,95.0,0.5
2026-08-21 08:32:27,0.0,0.0,96.66666666666667,2049.999999999998,0.3
2026-08-21 08:32:42,0.0,0.0,95.30654545454544,2049.999999999998,0.2085894425831641
2026-08-21 08:32:57,0.0,0.0,93.07166666666669,1900.0,0.421484615106483
2026-08-21 08:33:12,0.0,0.0,88.97429435483872,80.0,0.5
2026-08-21 08:33:27,0.0,0.0,84.99999999999994,87.49999999999999,0.5454545454545454
2026-08-21 08:33:42,0.0,0.0,95.0,95.0,0.5
2026-08-21 08:33:57,0.0,0.0,92.49999999999999,92.49999999999999,0.2866738791863327
2026-08-21 08:34:12,0.0,0.0,89.99999999999999,90.0,0.32836885982218567
2026-08-21 08:34:27,0.0,0.0,93.74999999999999,93.75,0.37499999999999994
2026-08-21 08:34:42,0.0,0.0,90.0,92.49999999999999,0.5
2026-08-21 08:34:57,0.0,0.0,92.49999999999999,92.49999999999999,0.625
