time,flowId,throughput_mbps,delay_ms,jitter_ms,lost_packets,sinr_db,rsrp_dbm,packet_loss_rate
4.7,2,71.68,13.0857,0.171429,0,53.4527,-140,0
4.8,1,10.752,16.0616,0.182792,0,53.3097,-140,0
4.8,2,71.68,13.0857,0.171429,0,53.3097,-140,0
4.9,1,10.3424,15.6568,0.188259,0,54.5022,-140,0
4.9,2,71.68,13.0857,0.171429,0,54.5022,-140,0
5,1,10.24,15.2222,0.186546,0,53.7476,-140,0
5,2,71.68,13.0857,0.171429,0,53.7476,-140,0
5.1,1,10.24,15.9291,0.188544,0,53.8031,-140,0
5.1,2,71.68,13.0857,0.171429,0,53.8031,-140,0
5.2,1,10.1376,14.804,0.186414,0,53.8275,-140,0
5.2,2,71.68,13.0857,0.171429,0,53.8275,-140,0
5.3,1,10.3424,14.8605,0.186082,0,54.921,-140,0
5.3,2,71.68,13.0857,0.171429,0,54.921,-140,0
5.4,1,10.0147,16.216,0.188497,0,54.0521,-140,0
5.4,2,71.68,13.0857,0.171429,0,54.0521,-140,0
5.5,1,10.2605,16.4873,0.189362,0,54.4334,-140,0
5.5,2,71.68,13.0857,0.171429,0,54.4334,-140,0
5.6,1,10.2195,14.7305,0.187927,0,54.8718,-140,0
5.6,2,71.68,13.0857,0.171429,0,54.8718,-140,0
5.7,1,10.1581,15.2707,0.18603,0,55.0075,-140,0
5.7,2,71.68,13.0857,0.171429,0,55.0075,-140,0
5.8,1,10.4038,15.8084,0.188922,0,54.1291,-140,0
5.8,2,71.68,13.0857,0.171429,0,54.1291,-140,0
5.9,1,10.3834,15.3901,0.184358,0,55.1147,-140,0
5.9,2,71.68,13.0857,0.171429,0,55.1147,-140,0
6,1,10.1376,15.737,0.186614,0,54.3247,-140,0
6,2,71.68,13.0857,0.171429,0,54.3247,-140,0
6.1,1,10.3424,15.441,0.187468,0,54.6881,-140,0
6.1,2,71.68,13.0857,0.171429,0,54.6881,-140,0
6.2,1,9.728,15.1633,0.186903,0,54.7039,-140,0
6.2,2,71.68,13.0857,0.171429,0,54.7039,-140,0
6.3,1,10.3219,15.1376,0.186454,0,54.4327,-140,0
6.3,2,71.68,13.0857,0.171429,0,54.4327,-140,0
6.4,1,10.4653,16.165,0.19055,0,53.9858,-140,0
6.4,2,71.68,13.0857,0.171429,0,53.9858,-140,0
6.5,1,10.4448,15.4477,0.18621,0,54.1874,-140,0
6.5,2,71.68,13.0857,0.171429,0,54.1874,-140,0
6.6,1,10.24,15.371,0.185546,0,53.8983,-140,0
6.6,2,71.68,13.0857,0.171429,0,53.8983,-140,0
6.7,1,10.24,15.8623,0.185747,0,54.0417,-140,0
6.7,2,71.68,13.0857,0.171429,0,54.0417,-140,0
6.8,1,9.8304,15.5285,0.186413,0,53.5443,-140,0
6.8,2,71.68,13.0857,0.171429,0,53.5443,-140,0
6.9,1,9.99424,15.4715,0.190319,0,53.273,-140,0
6.9,2,71.68,13.0857,0.171429,0,53.273,-140,0
7,1,10.5165,16.1917,0.187186,0,53.7554,-140,0
7,2,71.68,13.0857,0.171429,0,53.7554,-140,0
7.1,1,10.6189,15.9437,0.184988,0,53.8877,-140,0
7.1,2,71.68,13.0857,0.171429,0,53.8877,-140,0
7.2,1,10.1376,15.5869,0.186615,0,53.5238,-140,0
7.2,2,71.68,13.0857,0.171429,0,53.5238,-140,0
7.3,1,9.8304,15.7618,0.191413,0,54.1756,-140,0
7.3,2,71.68,13.0857,0.171429,0,54.1756,-140,0
7.4,1,10.0147,15.4236,0.183797,0,55.0119,-140,0
7.4,2,71.68,13.0857,0.171429,0,55.0119,-140,0
7.5,1,10.9773,15.9814,0.1837,0,54.6095,-140,0
7.5,2,71.68,13.0857,0.171429,0,54.6095,-140,0
7.6,1,10.0352,14.8178,0.185869,0,54.7842,-140,0
7.6,2,71.68,13.0857,0.171429,0,54.7842,-140,0
7.7,1,9.9328,15.479,0.190881,0,54.4624,-140,0
7.7,2,71.68,13.0857,0.171429,0,54.4624,-140,0
7.8,1,10.4038,15.3439,0.184984,0,55.2228,-140,0
7.8,2,71.68,13.0857,0.171429,0,55.2228,-140,0
7.9,1,10.5882,15.969,0.185621,0,54.4446,-140,0
7.9,2,71.68,13.0857,0.171429,0,54.4446,-140,0
8,1,10.1376,15.7752,0.18722,0,54.0816,-140,0
8,2,71.68,13.0857,0.171429,0,54.0816,-140,0
8.1,1,9.80992,15.5899,0.193482,0,52.6868,-140,0
8.1,2,71.68,13.0857,0.171429,0,52.6868,-140,0
8.2,1,10.7725,15.7885,0.183013,0,54.0921,-140,0
8.2,2,71.68,13.0857,0.171429,0,54.0921,-140,0
8.3,1,10.24,15.3592,0.186346,0,52.9677,-140,0
8.3,2,71.68,13.0857,0.171429,0,52.9677,-140,0
8.4,1,9.8304,15.883,0.189742,0,54.3605,-140,0
8.4,2,71.68,13.0857,0.171429,0,54.3605,-140,0
8.5,1,10.455,17.394,0.193575,0,53.7891,-140,0
8.5,2,71.68,13.0857,0.171429,0,53.7891,-140,0
8.6,1,10.3117,15.3839,0.186532,0,53.2387,-140,0
8.6,2,71.68,13.0857,0.171429,0,53.2387,-140,0
8.7,1,9.6256,16.1945,0.187829,0,54.2261,-140,0
8.7,2,71.68,13.0857,0.171429,0,54.2261,-140,0
8.8,1,10.3424,15.4942,0.191161,0,54.0776,-140,0
8.8,2,71.68,13.0857,0.171429,0,54.0776,-140,0
8.9,1,10.752,15.3411,0.181529,0,54.1331,-140,0
8.9,2,71.68,13.0857,0.171429,0,54.1331,-140,0
9,1,10.24,15.2029,0.184748,0,54.3939,-140,0
9,2,71.68,13.0857,0.171429,0,54.3939,-140,0
9.1,1,9.82016,15.732,0.190883,0,54.4953,-140,0
9.1,2,71.68,13.0857,0.171429,0,54.4953,-140,0
9.2,1,10.455,15.041,0.182605,0,54.34,-140,0
9.2,2,71.68,13.0857,0.171429,0,54.34,-140,0
9.3,1,10.1376,16.0743,0.19227,0,53.6929,-140,0
9.3,2,71.68,13.0857,0.171429,0,53.6929,-140,0
9.4,1,10.5472,15.4382,0.182851,0,53.3142,-140,0
9.4,2,71.68,13.0857,0.171429,0,53.3142,-140,0
9.5,1,10.24,15.7367,0.187345,0,54.0774,-140,0
9.5,2,71.68,13.0857,0.171429,0,54.0774,-140,0
9.6,1,9.78944,16.2682,0.191379,0,54.4237,-140,0
9.6,2,71.68,13.0857,0.171429,0,54.4237,-140,0
9.7,1,10.6701,15.6515,0.183238,0,53.1565,-140,0
9.7,2,71.68,13.0857,0.171429,0,53.1565,-140,0
9.8,1,9.74848,16.0806,0.194069,0,54.6704,-140,0
9.8,2,71.68,13.0857,0.171429,0,54.6704,-140,0
9.9,1,10.752,15.9872,0.182982,0,54.3133,-140,0
9.9,2,71.68,13.0857,0.171429,0,54.3133,-140,0
10,1,9.8304,15.0353,0.185997,0,54.703,-140,0
10,2,71.68,13.0857,0.171429,0,54.703,-140,0
10.1,1,10.6496,15.3695,0.186671,0,54.2084,-140,0
10.1,2,71.68,13.0857,0.171429,0,54.2084,-140,0
10.2,1,10.24,15.4557,0.187543,0,53.2882,-140,0
10.2,2,71.68,13.0857,0.171429,0,53.2882,-140,0
10.3,1,10.24,15.8013,0.186945,0,53.661,-140,0
10.3,2,71.68,13.0857,0.171429,0,53.661,-140,0
10.4,1,10.1376,14.9357,0.184395,0,53.3747,-140,0
10.4,2,71.68,13.0857,0.171429,0,53.3747,-140,0
10.5,1,10.0352,15.4688,0.188933,287,53.6493,-140,0.226519
10.5,2,71.68,13.0857,0.171429,335,53.6493,-140,0.323671
