time,flowId,throughput_mbps,delay_ms,jitter_ms,lost_packets,sinr_db,rsrp_dbm,packet_loss_rate
19.8,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
19.8,2,102.4,0.351783,0.0585696,588,44.8625,-140,0.370277
19.9,1,10.24,0.320531,0.03,0,44.8625,-140,0
19.9,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
20,1,10.24,0.320531,0.03,0,44.8625,-140,0
20,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
20.1,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
20.1,2,7.2704,51.9906,1.35385,0,-15.1375,-140,0
20.2,1,0.3072,159.328,6.58801,2,-15.1375,-140,0.0625
20.2,2,7.3728,139.55,1.2928,3,-15.1375,-140,0.04
20.3,1,10.7418,22.4993,0.287343,909,44.8625,-140,0.464249
20.3,2,138.342,117.753,0.156934,1,44.8625,-140,0.000739645
20.4,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
20.4,2,102.4,0.351783,0.0585696,914,44.8625,-140,0.477534
20.5,1,10.24,0.320531,0.03,4,44.8625,-140,0.00398406
20.5,2,102.4,0.351783,0.0585696,589,44.8625,-140,0.370673
20.6,1,10.24,0.320531,0.03,0,44.8625,-140,0
20.6,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
20.7,1,10.24,0.320531,0.03,0,44.8625,-140,0
20.7,2,102.4,0.351783,0.0585696,0,44.8625,-140,0
20.8,1,0.02048,0.314281,0.03125,0,-15.1375,-140,0
20.8,2,7.2704,51.5159,1.34737,0,-15.1375,-140,0
20.9,1,0.32768,164.879,5.96297,2,-15.1375,-140,0.0588235
20.9,2,7.3728,139.15,1.29714,3,-15.1375,-140,0.04
21,1,10.7827,23.7242,0.295985,922,44.8625,-140,0.466835
21,2,138.445,117.764,0.157014,1,44.8625,-140,0.000739098
21.1,1,10.24,0.320531,0.03,1000,44.8625,-140,0.5
21.1,2,102.4,0.351783,0.0585696,912,44.8625,-140,0.476987
