timestamp,canary_error_rate,stable_error_rate,canary_p95_latency,stable_p95_latency,traffic_weight_canary
2026-08-21 07:44:09,0.0,0.0,48.75,84.99999999999994,0.5
2026-08-21 07:44:24,0.0,0.0,48.75,48.75,0.5
2026-08-21 07:44:39,0.0,0.0,48.75,48.75,0.5
2026-08-21 07:44:54,0.0,0.0,48.75,48.75,0.5555555555555556
2026-08-21 07:45:09,0.0,0.0,87.49999999999999,80.0,0.4666666666666667
2026-08-21 07:45:24,0.0,0.0,80.0,80.0,0.5
2026-08-21 07:45:39,0.0,0.0,84.99999999999994,86.25,0.5
2026-08-21 07:45:54,0.0,0.0,77.49999999999999,82.50000000000001,0.5333333333333334
2026-08-21 07:46:09,0.0,0.0,87.49999999999999,84.99999999999994,0.5
2026-08-21 07:46:24,0.0,0.0,48.75,48.75,0.4444444444444444
2026-08-21 07:46:39,0.0,0.0,48.75,48.75,0.5
2026-08-21 07:46:54,0.0,0.0,48.75,48.75,0.5
2026-08-21 07:47:09,0.0,0.0,48.75,48.75,0.6666666666666667
2026-08-21 07:47:24,0.0,0.0,48.75,48.75,0.5
2026-08-21 07:47:39,0.0,0.0,95.0,95.0,0.5
2026-08-21 07:47:54,0.0,0.0,97.5,2350.0,0.33333333333333337
2026-08-21 07:48:09,0.0,0.0,2034.7099999999996,2200.0,0.367733879189751
2026-08-21 07:48:24,0.0,0.0,2084.71,2274.9999999999995,0.25709934439017146
2026-08-21 07:48:39,0.0,0.0,2089.827727645611,95.0,0.33333333333333337
2026-08-21 07:48:54,0.0,0.0,97.5,97.5,0.5
2026-08-21 07:49:09,0.0,0.0,97.5,96.25,0.5
2026-08-21 07:49:24,0.0,0.0,1203.5436473638626,92.49999999999999,0.5
2026-08-21 07:49:39,0.0,0.0,48.42908085520838,48.333333333333336,0.5
2026-08-21 07:49:54,0.0,0.0,48.42908085520838,48.125,0.5
2026-08-21 07:50:09,,0.0,,2425.0,0.0
2026-08-21 07:50:24,,0.0,2425.0,2350.0,0.0
2026-08-21 07:50:39,0.0,0.0,2200.0,1975.0000000000005,0.4637145429124131
2026-08-21 07:50:54,0.0,0.0,1975.0000000000005,82.50000000000001,0.46153846153846145
2026-08-21 07:51:09,0.0,0.0,97.42781512312352,48.75,0.5714285714285715
2026-08-21 07:51:24,0.0,0.0,48.75,48.333333333333336,0.42857142857142855
2026-08-21 07:51:39,0.0,0.0,48.35686665425188,90.0,0.4
2026-08-21 07:51:54,0.0,0.0,2081.5836564270803,1975.0000000000005,0.31461581768780755
2026-08-21 07:52:09,0.0,0.0,2086.1128600661095,2049.999999999998,0.3977868667352521
2026-08-21 07:52:24,0.0,0.0,2200.0,1975.0000000000005,0.4817086338703408
2026-08-21 07:52:39,0.0,0.0,1437.4262101534798,48.75,0.5
2026-08-21 07:52:54,0.0,0.0,48.75,48.75,0.5
2026-08-21 07:53:09,0.0,0.0,48.75,48.75,0.42857142857142855
2026-08-21 07:53:24,0.0,0.0,87.49999999999999,87.49999999999999,0.5454545454545454
2026-08-21 07:53:39,0.0,0.0,92.49999999999999,93.75,0.5
2026-08-21 07:53:54,0.0,0.0,95.0,95.0,0.5
2026-08-21 07:54:09,,0.0,97.5,2312.5,0.0
2026-08-21 07:54:24,0.0,0.0,2350.0,2237.5,0.3691192905295793
2026-08-21 07:54:39,0.0,0.0,2274.9999999999995,2200.0,0.34589220303506024
2026-08-21 07:54:54,0.0,0.0,2237.4999999999995,48.75,0.4545454545454546
2026-08-21 07:55:09,0.0,0.0,48.75,48.75,0.4545454545454546
2026-08-21 07:55:24,0.0,0.0,48.75,88.75,0.4736842105263158
2026-08-21 07:55:39,0.0,0.0,86.25,87.49999999999999,0.5238095238095238
2026-08-21 07:55:54,0.0,0.0,90.0,1674.9999999999995,0.4210526315789474
2026-08-21 07:56:09,0.0,0.0,92.49999999999999,1900.0,0.3
2026-08-21 07:56:24,0.0,0.0,2171.0499999999993,1900.0,0.29137694317728857
2026-08-21 07:56:39,0.0,0.0,2021.0500000000002,90.0,0.4731382847358282
2026-08-21 07:56:54,0.0,0.0,1522.801302931592,84.99999999999994,0.5
2026-08-21 07:57:09,0.0,0.0,48.75,90.0,0.5555555555555556
