timestamp,canary_error_rate,stable_error_rate,canary_p95_latency,stable_p95_latency,traffic_weight_canary
2026-08-20 16:35:01,0.0,0.0,82.50000000000001,77.49999999999999,0.5
2026-08-20 16:35:16,0.0,0.0,77.49999999999999,80.0,0.5
2026-08-20 16:35:31,0.0,0.0,82.50000000000001,84.99999999999994,0.5384615384615384
2026-08-20 16:35:46,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:36:01,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:36:16,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:36:31,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:36:46,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:37:01,0.0,0.0,90.0,90.0,0.5
2026-08-20 16:37:16,0.0,0.0,90.0,90.0,0.5
2026-08-20 16:37:31,0.0,0.0,92.49999999999999,92.49999999999999,0.5
2026-08-20 16:37:46,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:38:01,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:38:16,0.33333333333333337,0.33333333333333337,48.75,48.75,0.5
2026-08-20 16:38:31,0.5,0.5,48.75,48.75,0.5
2026-08-20 16:38:46,0.33333333333333337,0.33333333333333337,48.75,48.75,0.5
2026-08-20 16:39:01,0.0,0.0,48.75,48.75,0.33333333333333337
2026-08-20 16:39:16,0.0,0.0,48.75,48.75,0.33333333333333337
2026-08-20 16:39:31,,0.0,,924.9999999999998,0.0
2026-08-20 16:39:46,0.0,0.0,216.89600000000002,924.9999999999998,0.29268637713962375
2026-08-20 16:40:01,0.0,0.0,201.8959999999999,874.9999999999998,0.4191314853969656
2026-08-20 16:40:16,0.0,0.0,147.63421292083697,84.99999999999994,0.41666666666666674
2026-08-20 16:40:31,0.0,0.14285714285714288,82.50000000000001,80.0,0.5
2026-08-20 16:40:46,0.0,0.16666666666666666,48.75,48.75,0.45454545454545453
2026-08-20 16:41:01,0.0,0.5,48.75,48.75,0.6
2026-08-20 16:41:16,,0.0,,950.0,0.0
2026-08-20 16:41:31,,0.0,950.0,950.0,0.0
2026-08-20 16:41:46,0.0,0.0,899.9999999999998,900.0,0.36760892936191747
2026-08-20 16:42:01,0.0,0.0,844.448559365973,48.75,0.4
2026-08-20 16:42:16,0.0,0.0,48.75,48.75,0.5703729163086442
2026-08-20 16:42:31,0.0,0.0,48.75,48.75,0.4191314853969656
2026-08-20 16:42:46,0.0,0.0,48.75,48.75,0.5454545454545454
2026-08-20 16:43:01,0.0,0.0,48.75,48.75,0.46153846153846145
2026-08-20 16:43:16,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:43:31,0.0,0.0,48.75,48.75,0.6
2026-08-20 16:43:46,0.0,0.0,92.49999999999999,95.0,0.6
2026-08-20 16:44:01,0.0,0.0,92.49999999999999,92.49999999999999,0.5
2026-08-20 16:44:16,0.0,0.0,90.0,90.0,0.5
2026-08-20 16:44:31,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:44:46,0.0,0.0,48.75,849.9999999999995,0.4545454545454546
2026-08-20 16:45:01,0.0,0.0,48.75,849.9999999999995,0.4
2026-08-20 16:45:16,0.0,0.0,48.75,874.9999999999998,0.2857142857142857
2026-08-20 16:45:31,0.0,0.0,844.107254209104,95.0,0.25
2026-08-20 16:45:46,0.0,0.0,844.107254209104,48.75,0.4444444444444444
2026-08-20 16:46:01,0.0,0.0,807.0733333333333,48.75,0.49099916863197546
2026-08-20 16:46:16,0.0,0.0,530.2854075333264,48.75,0.5
2026-08-20 16:46:31,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:46:46,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:47:01,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:47:16,0.0,0.0,48.75,48.75,0.5
2026-08-20 16:47:31,0.0,0.0,87.49999999999999,87.49999999999999,0.5
