timestamp,canary_error_rate,stable_error_rate,canary_p95_latency,stable_p95_latency,traffic_weight_canary
2026-08-20 15:18:27,,,90.0,90.0,0.4444444444444444
2026-08-20 15:18:42,,,87.49999999999999,87.49999999999999,0.5
2026-08-20 15:18:57,,,87.49999999999999,48.75,0.5
2026-08-20 15:19:12,,,48.75,48.75,0.5555555555555556
2026-08-20 15:19:27,,,48.75,48.75,0.5
2026-08-20 15:19:42,,,48.75,90.0,0.42857142857142855
2026-08-20 15:19:57,,,48.75,95.0,0.5
2026-08-20 15:20:12,,,92.49999999999999,96.25,0.42857142857142855
2026-08-20 15:20:27,,,95.0,96.25,0.5714285714285715
2026-08-20 15:20:42,,,92.49999999999999,92.49999999999999,0.5
2026-08-20 15:20:57,,,93.75,93.75,0.5555555555555556
2026-08-20 15:21:12,,,87.49999999999999,87.49999999999999,0.5
2026-08-20 15:21:27,,,90.0,90.0,0.5
2026-08-20 15:21:42,,,48.75,48.75,0.42857142857142855
2026-08-20 15:21:57,,,48.75,48.75,0.4444444444444444
2026-08-20 15:22:12,,,48.75,849.9999999999995,0.25
2026-08-20 15:22:27,,,48.75,800.0,0.32536948067906385
2026-08-20 15:22:42,,,48.75,800.0,0.3208623538910814
2026-08-20 15:22:57,,,82.50000000000001,77.49999999999999,0.4705882352941176
2026-08-20 15:23:12,,,80.0,80.0,0.5
2026-08-20 15:23:27,,,82.50000000000001,84.99999999999994,0.5454545454545454
2026-08-20 15:23:42,,,48.75,48.75,0.5
2026-08-20 15:23:57,,,48.75,48.75,0.5
2026-08-20 15:24:12,,,48.75,48.75,0.5
2026-08-20 15:24:27,,,,924.9999999999998,0.0
2026-08-20 15:24:42,,,,900.0,0.0
2026-08-20 15:24:57,,,879.0033333333331,900.0,0.3121179029914273
2026-08-20 15:25:12,,,907.41312264675,92.49999999999999,0.49494524364683207
2026-08-20 15:25:27,,,95.41063623531008,48.75,0.5
2026-08-20 15:25:42,,,49.235106039218344,48.75,0.5
2026-08-20 15:25:57,,,49.235106039218344,48.75,0.6
2026-08-20 15:26:12,,,48.75,48.75,0.5
2026-08-20 15:26:27,,,48.75,874.9999999999998,0.37499999999999994
2026-08-20 15:26:42,,,48.75,874.9999999999998,0.4100120947520576
2026-08-20 15:26:57,,,48.75,900.0,0.3574039118036869
2026-08-20 15:27:12,,,92.49999999999999,90.0,0.42857142857142855
2026-08-20 15:27:27,,,92.49999999999999,92.49999999999999,0.5
2026-08-20 15:27:42,,,95.0,95.0,0.5714285714285715
2026-08-20 15:27:57,,,90.0,92.49999999999999,0.5714285714285715
2026-08-20 15:28:12,,,92.49999999999999,92.49999999999999,0.5
2026-08-20 15:28:27,,,48.75,950.0,0.33333333333333337
2026-08-20 15:28:42,,,908.1600000000001,950.0,0.3146929824561404
2026-08-20 15:28:57,,,858.1599999999996,900.0,0.3896037307419977
2026-08-20 15:29:12,,,849.2159227985524,95.0,0.4444444444444444
2026-08-20 15:29:27,,,93.32175771336983,90.0,0.5714285714285715
2026-08-20 15:29:42,,,48.75,48.75,0.6
2026-08-20 15:29:57,,,48.75,48.75,0.6
2026-08-20 15:30:12,,,90.0,874.9999999999998,0.4444444444444444
2026-08-20 15:30:27,,,823.0399999999997,849.9999999999995,0.4313011828935395
2026-08-20 15:30:42,,,739.7066666666665,825.0000000000002,0.40961152438304405
2026-08-20 15:30:57,,,873.6933333333333,93.75,0.4311200109224958
2026-08-20 15:31:12,,,96.25,96.66666666666667,0.5714285714285715
2026-08-20 15:31:27,,,96.25,96.25,0.5714285714285715
